id,first_name,last_name,email,UserName,CompanyName,JobTitle,gender,Race,purchase,credit_card_type,date,State/Province,City,PostalCode,Country
1996,Deborah,Garrett,dgarrettrn@soup.io,dgarrettrn,Twitterworks,Speech Pathologist,Female,White,$724.00 ,china-unionpay,4/26/2021,Missouri,Kansas City,64160,United States
1071,David,Fuller,dfuller1y@google.co.jp,dfuller1y,Browsebug,General Manager,Male,Mexican,$223.00 ,china-unionpay,4/27/2021,Colorado,Denver,80209,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$995.00 ,china-unionpay,4/27/2021,Texas,El Paso,88574,United States
1092,Donna,Hanson,dhanson2j@salon.com,dhanson2j,Linklinks,Assistant Media Planner,Female,Mexican,$631.00 ,bankcard,4/29/2021,Florida,Sarasota,34233,United States
1234,Adam,Jenkins,ajenkins6h@comcast.net,ajenkins6h,Brightdog,Internal Auditor,Male,White,$735.00 ,maestro,4/29/2021,Texas,Austin,78710,United States
1043,Walter,Roberts,wroberts16@tiny.cc,wroberts16,Rhyloo,Senior Quality Engineer,Male,Black or African American,$185.00 ,china-unionpay,4/30/2021,Nevada,Las Vegas,89140,United States
1212,Patricia,Weaver,pweaver5v@merriam-webster.com,pweaver5v,Dablist,Staff Accountant I,Female,White,$153.00 ,mastercard,5/1/2021,Connecticut,Hartford,6183,United States
1923,Arthur,Garrett,agarrettpm@reuters.com,agarrettpm,Skyvu,Director of Sales,Male,Asian,$322.00 ,jcb,5/1/2021,California,San Francisco,94164,United States
1081,Tina,Lewis,tlewis28@mozilla.org,tlewis28,Eazzy,Operator,Female,Mexican,$911.00 ,switch,5/3/2021,Ohio,Dayton,45426,United States
1095,Emily,Franklin,efranklin2m@google.co.jp,efranklin2m,Shufflester,Analyst Programmer,Female,Mexican,$549.00 ,mastercard,5/4/2021,Texas,Houston,77040,United States
1489,Roger,Matthews,rmatthewsdk@nature.com,rmatthewsdk,Dabshots,Environmental Tech,Male,Black or African American,$426.00 ,maestro,5/4/2021,Virginia,Hampton,23668,United States
1990,Judy,Kim,jkimrh@yandex.ru,jkimrh,Feedspan,Chemical Engineer,Female,White,$952.00 ,jcb,5/5/2021,Alabama,Mobile,36622,United States
1081,Tina,Lewis,tlewis28@mozilla.org,tlewis28,Eazzy,Operator,Female,Mexican,$766.00 ,switch,5/6/2021,Ohio,Dayton,45426,United States
1565,Robert,Oliver,roliverfo@livejournal.com,roliverfo,Buzzshare,Food Chemist,Male,Costa Rican,$944.00 ,bankcard,5/7/2021,California,San Diego,92127,United States
1812,Randy,Harris,rharrismj@omniture.com,rharrismj,Pixoboo,Clinical Specialist,Male,Japanese,$531.00 ,mastercard,5/7/2021,Alabama,Birmingham,35220,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$382.00 ,jcb,5/7/2021,Illinois,Chicago,60614,United States
1993,Rose,Little,rlittlerk@omniture.com,rlittlerk,Yabox,Registered Nurse,Female,White,$783.00 ,visa-electron,5/7/2021,Iowa,Des Moines,50369,United States
1591,Christina,Fields,cfieldsge@hubpages.com,cfieldsge,Realbridge,Environmental Specialist,Female,Hispanic,$156.00 ,jcb,5/8/2021,California,San Francisco,94164,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$685.00 ,china-unionpay,5/10/2021,Texas,El Paso,88574,United States
1212,Patricia,Weaver,pweaver5v@merriam-webster.com,pweaver5v,Dablist,Staff Accountant I,Female,White,$375.00 ,mastercard,5/10/2021,Connecticut,Hartford,6183,United States
1212,Patricia,Weaver,pweaver5v@merriam-webster.com,pweaver5v,Dablist,Staff Accountant I,Female,White,$170.00 ,mastercard,5/10/2021,Connecticut,Hartford,6183,United States
1989,Chris,Adams,cadamsrg@amazon.com,cadamsrg,Livefish,Analyst Programmer,Male,White,$562.00 ,jcb,5/10/2021,Texas,Humble,77346,United States
1026,Jacqueline,Ellis,jellisp@imageshack.us,jellisp,Zoomdog,Senior Sales Associate,Female,Black or African American,$276.00 ,jcb,5/11/2021,New York,Bronx,10469,United States
1635,Rose,Daniels,rdanielshm@admin.ch,rdanielshm,Browsetype,Civil Engineer,Female,Black or African American,$846.00 ,visa,5/12/2021,Illinois,Springfield,62718,United States
1456,Kelly,Ford,kfordcn@bing.com,kfordcn,Topicshots,VP Marketing,Female,South American,$657.00 ,jcb,5/14/2021,California,San Francisco,94116,United States
1260,Willie,King,wking77@apache.org,wking77,Innojam,Software Consultant,Male,Japanese,$854.00 ,jcb,5/16/2021,Washington,Spokane,99215,United States
1749,Patricia,Larson,plarsonks@infoseek.co.jp,plarsonks,Snaptags,Staff Accountant II,Female,Native Hawaiian and Other Pacific Islander (NHPI),$826.00 ,maestro,5/16/2021,Texas,Houston,77234,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$439.00 ,bankcard,5/17/2021,Florida,Orlando,32891,United States
1489,Roger,Matthews,rmatthewsdk@nature.com,rmatthewsdk,Dabshots,Environmental Tech,Male,Black or African American,$989.00 ,maestro,5/22/2021,Virginia,Hampton,23668,United States
1212,Patricia,Weaver,pweaver5v@merriam-webster.com,pweaver5v,Dablist,Staff Accountant I,Female,White,$398.00 ,mastercard,5/24/2021,Connecticut,Hartford,6183,United States
1092,Donna,Hanson,dhanson2j@salon.com,dhanson2j,Linklinks,Assistant Media Planner,Female,Mexican,$215.00 ,bankcard,5/25/2021,Florida,Sarasota,34233,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$848.00 ,jcb,5/28/2021,Illinois,Chicago,60614,United States
1468,Cynthia,Lopez,clopezcz@reverbnation.com,clopezcz,Wikibox,Automation Specialist IV,Female,White,$812.00 ,diners-club-international,5/29/2021,Louisiana,New Orleans,70116,United States
1702,Katherine,Price,kpricejh@go.com,kpricejh,Buzzdog,Human Resources Manager,Female,Black or African American,$701.00 ,jcb,5/29/2021,North Carolina,Charlotte,28215,United States
1759,Mark,Garza,mgarzal2@hhs.gov,mgarzal2,Blogspan,Environmental Tech,Male,Alaska Native,$702.00 ,jcb,5/29/2021,Missouri,Independence,64054,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$738.00 ,jcb,5/31/2021,California,San Francisco,94105,United States
1144,Lori,Harvey,lharvey3z@ibm.com,lharvey3z,Pixoboo,Technical Writer,Female,Asian,$40.00 ,maestro,5/31/2021,New York,Flushing,11355,United States
1727,Irene,Smith,ismithk6@blogtalkradio.com,ismithk6,Bluezoom,Speech Pathologist,Female,Mexican,$329.00 ,china-unionpay,5/31/2021,Virginia,Roanoke,24024,United States
1983,Laura,Smith,lsmithra@thetimes.co.uk,lsmithra,Quimm,Electrical Engineer,Female,White,$450.00 ,jcb,5/31/2021,Kansas,Kansas City,66112,United States
1234,Adam,Jenkins,ajenkins6h@comcast.net,ajenkins6h,Brightdog,Internal Auditor,Male,White,$610.00 ,maestro,6/1/2021,Texas,Austin,78710,United States
1995,Teresa,Mcdonald,tmcdonaldrm@elegantthemes.com,tmcdonaldrm,Linktype,Accounting Assistant IV,Female,White,$589.00 ,mastercard,6/1/2021,Tennessee,Knoxville,37939,United States
1989,Chris,Adams,cadamsrg@amazon.com,cadamsrg,Livefish,Analyst Programmer,Male,White,$556.00 ,jcb,6/9/2021,Texas,Humble,77346,United States
1924,Eugene,Rodriguez,erodriguezpn@51.la,erodriguezpn,Voomm,Quality Engineer,Male,Asian,$504.00 ,jcb,6/10/2021,Texas,Lubbock,79410,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$586.00 ,jcb,6/11/2021,Illinois,Chicago,60614,United States
1783,Juan,Jones,jjoneslq@vistaprint.com,jjoneslq,Linkbuzz,Programmer III,Male,Asian,$567.00 ,diners-club-carte-blanche,6/12/2021,Arizona,Tucson,85715,United States
1067,Marie,Adams,madams1u@over-blog.com,madams1u,Thoughtworks,Office Assistant III,Female,Mexican,$560.00 ,diners-club-carte-blanche,6/13/2021,Ohio,Cincinnati,45233,United States
1956,Amanda,Bell,abellqj@rakuten.co.jp,abellqj,Chatterpoint,Occupational Therapist,Female,Taiwanese,$420.00 ,diners-club-us-ca,6/14/2021,Ohio,Cleveland,44105,United States
1141,Robert,King,rking3w@typepad.com,rking3w,Pixope,Speech Pathologist,Male,Asian,$997.00 ,jcb,6/19/2021,Nebraska,Omaha,68117,United States
1572,Ruth,Kelley,rkelleyfv@macromedia.com,rkelleyfv,Janyx,Analog Circuit Design manager,Female,American Indian,$267.00 ,maestro,6/21/2021,California,Inglewood,90398,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$655.00 ,jcb,6/23/2021,California,San Francisco,94105,United States
1700,Louis,Reid,lreidjf@loc.gov,lreidjf,Meetz,Professor,Male,Black or African American,$763.00 ,switch,6/24/2021,Texas,Dallas,75221,United States
1084,Larry,Ferguson,lferguson2b@theguardian.com,lferguson2b,Babbleblab,Food Chemist,Male,Mexican,$672.00 ,jcb,6/26/2021,Massachusetts,Waltham,2453,United States
1211,Mark,Gonzalez,mgonzalez5u@epa.gov,mgonzalez5u,Avamm,Automation Specialist III,Male,White,$779.00 ,maestro,6/28/2021,Nebraska,Omaha,68110,United States
1277,Brandon,Spencer,bspencer7o@si.edu,bspencer7o,Quamba,Nuclear Power Engineer,Male,South American,$205.00 ,laser,6/29/2021,Ohio,Akron,44310,United States
1411,James,Crawford,jcrawfordbe@newsvine.com,jcrawfordbe,Flipbug,Registered Nurse,Male,Mexican,$406.00 ,switch,6/29/2021,District of Columbia,Washington,20067,United States
1017,Diana,Wells,dwellsg@vimeo.com,dwellsg,Twitterbeat,Editor,Female,Black or African American,$33.00 ,jcb,6/30/2021,Illinois,Chicago,60663,United States
1851,Linda,Washington,lwashingtonnm@jalbum.net,lwashingtonnm,Tazzy,Teacher,Female,White,$167.00 ,bankcard,7/3/2021,New York,Brooklyn,11210,United States
1360,Jimmy,Cook,jcook9z@blogger.com,jcook9z,Oba,Account Coordinator,Male,Hispanic,$99.00 ,visa,7/10/2021,Georgia,Savannah,31416,United States
1812,Randy,Harris,rharrismj@omniture.com,rharrismj,Pixoboo,Clinical Specialist,Male,Japanese,$254.00 ,mastercard,7/10/2021,Alabama,Birmingham,35220,United States
1640,Joyce,Adams,jadamshr@typepad.com,jadamshr,Kanoodle,Marketing Assistant,Female,Black or African American,$358.00 ,diners-club-carte-blanche,7/12/2021,West Virginia,Charleston,25331,United States
1812,Randy,Harris,rharrismj@omniture.com,rharrismj,Pixoboo,Clinical Specialist,Male,Japanese,$370.00 ,mastercard,7/12/2021,Alabama,Birmingham,35220,United States
1069,Susan,Gray,sgray1w@wikispaces.com,sgray1w,Topdrive,Software Engineer IV,Female,Mexican,$492.00 ,jcb,7/14/2021,Texas,Dallas,75379,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$451.00 ,jcb,7/18/2021,California,San Francisco,94105,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$234.00 ,bankcard,7/21/2021,Florida,Orlando,32891,United States
1999,Gerald,Jordan,gjordanrq@weibo.com,gjordanrq,Babbleopia,Tax Accountant,Male,Costa Rican,$91.00 ,jcb,7/22/2021,Georgia,Columbus,31914,United States
1398,Debra,Williams,dwilliamsb1@hibu.com,dwilliamsb1,Thoughtbridge,Professor,Female,Asian,$930.00 ,bankcard,7/27/2021,Wisconsin,Madison,53785,United States
1082,James,Carpenter,jcarpenter29@amazon.de,jcarpenter29,DabZ,VP Sales,Male,Mexican,$969.00 ,americanexpress,7/29/2021,Pennsylvania,Johnstown,15906,United States
1763,Michelle,Kelly,mkellyl6@mashable.com,mkellyl6,Centizu,Product Engineer,Female,White,$834.00 ,maestro,8/2/2021,New York,Bronx,10454,United States
1017,Diana,Wells,dwellsg@vimeo.com,dwellsg,Twitterbeat,Editor,Female,Black or African American,$449.00 ,jcb,8/6/2021,Illinois,Chicago,60663,United States
1608,Louise,Long,llonggv@redcross.org,llonggv,Minyx,Nurse,Female,Eskimo,$51.00 ,jcb,8/10/2021,Texas,Arlington,76011,United States
1812,Randy,Harris,rharrismj@omniture.com,rharrismj,Pixoboo,Clinical Specialist,Male,Japanese,$460.00 ,mastercard,8/10/2021,Alabama,Birmingham,35220,United States
1094,Evelyn,George,egeorge2l@tamu.edu,egeorge2l,Voonix,General Manager,Female,Mexican,$303.00 ,jcb,8/12/2021,Texas,El Paso,88579,United States
1001,George,Dunn,gdunn0@yellowpages.com,gdunn0,Snaptags,Database Administrator II,Male,Black or African American,$470.00 ,mastercard,8/15/2021,Texas,El Paso,88563,United States
1842,Larry,Lopez,llopeznd@cnbc.com,llopeznd,Voonix,Chemical Engineer,Male,Korean,$411.00 ,jcb,8/15/2021,Minnesota,Duluth,55811,United States
1984,Carol,Hill,chillrb@loc.gov,chillrb,Voolith,Systems Administrator IV,Female,White,$899.00 ,maestro,8/16/2021,Missouri,Springfield,65810,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$239.00 ,jcb,8/17/2021,Illinois,Chicago,60614,United States
1979,Juan,Johnston,jjohnstonr6@noaa.gov,jjohnstonr6,Roomm,Civil Engineer,Male,White,$651.00 ,diners-club-enroute,8/19/2021,New York,Schenectady,12325,United States
1989,Chris,Adams,cadamsrg@amazon.com,cadamsrg,Livefish,Analyst Programmer,Male,White,$945.00 ,jcb,8/19/2021,Texas,Humble,77346,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$20.00 ,bankcard,8/21/2021,Florida,Orlando,32891,United States
1750,Christine,Collins,ccollinskt@pcworld.com,ccollinskt,Skinder,Civil Engineer,Female,Eskimo,$169.00 ,jcb,8/22/2021,Wisconsin,Milwaukee,53277,United States
1990,Judy,Kim,jkimrh@yandex.ru,jkimrh,Feedspan,Chemical Engineer,Female,White,$843.00 ,jcb,8/25/2021,Alabama,Mobile,36622,United States
1586,David,Palmer,dpalmerg9@instagram.com,dpalmerg9,Skinix,Media Manager IV,Male,Alaska Native,$29.00 ,jcb,8/26/2021,New Jersey,Trenton,8695,United States
1993,Rose,Little,rlittlerk@omniture.com,rlittlerk,Yabox,Registered Nurse,Female,White,$871.00 ,visa-electron,8/27/2021,Iowa,Des Moines,50369,United States
1026,Jacqueline,Ellis,jellisp@imageshack.us,jellisp,Zoomdog,Senior Sales Associate,Female,Black or African American,$244.00 ,jcb,8/28/2021,New York,Bronx,10469,United States
1116,Christina,Wheeler,cwheeler37@ovh.net,cwheeler37,Oozz,Information Systems Manager,Female,Mexican,$993.00 ,americanexpress,8/28/2021,Georgia,Duluth,30096,United States
1705,Anna,Willis,awillisjk@google.es,awillisjk,Vidoo,Tax Accountant,Female,Black or African American,$657.00 ,visa,8/28/2021,Ohio,Toledo,43615,United States
1659,Keith,Hansen,khansenia@desdev.cn,khansenia,Voomm,Financial Analyst,Male,Black or African American,$281.00 ,jcb,8/30/2021,California,San Diego,92127,United States
1574,Linda,Palmer,lpalmerfx@seattletimes.com,lpalmerfx,Demizz,Automation Specialist III,Female,Korean,$83.00 ,jcb,8/31/2021,New York,New York City,10131,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$308.00 ,jcb,9/2/2021,Illinois,Chicago,60614,United States
1260,Willie,King,wking77@apache.org,wking77,Innojam,Software Consultant,Male,Japanese,$944.00 ,jcb,9/3/2021,Washington,Spokane,99215,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$608.00 ,jcb,9/3/2021,Illinois,Chicago,60614,United States
1017,Diana,Wells,dwellsg@vimeo.com,dwellsg,Twitterbeat,Editor,Female,Black or African American,$692.00 ,jcb,9/4/2021,Illinois,Chicago,60663,United States
1039,Jonathan,Roberts,jroberts12@nih.gov,jroberts12,Plambee,Sales Representative,Male,Black or African American,$70.00 ,diners-club-carte-blanche,9/5/2021,Kentucky,Louisville,40298,United States
1413,Brenda,Diaz,bdiazbg@trellian.com,bdiazbg,Rhynyx,Nuclear Power Engineer,Female,Argentinian,$493.00 ,americanexpress,9/5/2021,Indiana,Evansville,47737,United States
1461,Willie,Stephens,wstephenscs@usatoday.com,wstephenscs,Tagopia,Recruiting Manager,Male,Eskimo,$516.00 ,jcb,9/5/2021,Texas,Spring,77388,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$823.00 ,jcb,9/6/2021,California,San Francisco,94105,United States
1696,Antonio,Andrews,aandrewsjb@hatena.ne.jp,aandrewsjb,Blogspan,Speech Pathologist,Male,Black or African American,$931.00 ,jcb,9/6/2021,Ohio,Cincinnati,45203,United States
1775,Larry,Henderson,lhendersonli@gravatar.com,lhendersonli,Youbridge,Marketing Manager,Male,Asian,$770.00 ,diners-club-carte-blanche,9/6/2021,California,San Francisco,94110,United States
1631,Karen,Taylor,ktaylorhi@mlb.com,ktaylorhi,Devcast,Teacher,Female,Black or African American,$857.00 ,visa-electron,9/7/2021,Arizona,Scottsdale,85260,United States
1026,Jacqueline,Ellis,jellisp@imageshack.us,jellisp,Zoomdog,Senior Sales Associate,Female,Black or African American,$448.00 ,jcb,9/8/2021,New York,Bronx,10469,United States
1116,Christina,Wheeler,cwheeler37@ovh.net,cwheeler37,Oozz,Information Systems Manager,Female,Mexican,$910.00 ,americanexpress,9/8/2021,Georgia,Duluth,30096,United States
1726,Timothy,Price,tpricek5@tinyurl.com,tpricek5,Myworks,Desktop Support Technician,Male,Thai,$648.00 ,maestro,9/9/2021,Florida,Fort Myers,33906,United States
1805,John,Howard,jhowardmc@networksolutions.com,jhowardmc,Zooxo,Staff Scientist,Male,Korean,$530.00 ,visa-electron,9/10/2021,Hawaii,Honolulu,96845,United States
1365,Roy,Snyder,rsnydera4@whitehouse.gov,rsnydera4,Buzzshare,Help Desk Technician,Male,Mexican,$416.00 ,maestro,9/11/2021,Florida,Miami,33261,United States
1744,Jonathan,Dixon,jdixonkn@bizjournals.com,jdixonkn,Rhynyx,Cost Accountant,Male,Japanese,$767.00 ,jcb,9/12/2021,Virginia,Hampton,23663,United States
1435,Jesse,Brown,jbrownc2@who.int,jbrownc2,Skivee,Teacher,Male,Asian,$803.00 ,instapayment,9/16/2021,Pennsylvania,Reading,19605,United States
1081,Tina,Lewis,tlewis28@mozilla.org,tlewis28,Eazzy,Operator,Female,Mexican,$962.00 ,switch,9/17/2021,Ohio,Dayton,45426,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$584.00 ,china-unionpay,9/19/2021,Texas,El Paso,88574,United States
1936,Marie,Dunn,mdunnpz@usda.gov,mdunnpz,Thoughtstorm,Human Resources Manager,Female,Mexican,$636.00 ,bankcard,9/21/2021,Texas,Waco,76796,United States
1680,Philip,Johnson,pjohnsoniv@ftc.gov,pjohnsoniv,Zooveo,Project Manager,Male,Black or African American,$362.00 ,jcb,9/22/2021,Iowa,Sioux City,51110,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$37.00 ,bankcard,9/23/2021,Florida,Orlando,32891,United States
1435,Jesse,Brown,jbrownc2@who.int,jbrownc2,Skivee,Teacher,Male,Asian,$745.00 ,instapayment,9/23/2021,Pennsylvania,Reading,19605,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$377.00 ,jcb,9/25/2021,California,San Francisco,94105,United States
1992,Karen,Hunt,khuntrj@harvard.edu,khuntrj,Agivu,VP Marketing,Female,White,$406.00 ,jcb,9/27/2021,Indiana,Muncie,47306,United States
1435,Jesse,Brown,jbrownc2@who.int,jbrownc2,Skivee,Teacher,Male,Asian,$666.00 ,instapayment,9/30/2021,Pennsylvania,Reading,19605,United States
1766,Craig,Austin,caustinl9@w3.org,caustinl9,Roombo,VP Accounting,Male,Asian,$935.00 ,mastercard,10/1/2021,California,Chula Vista,91913,United States
1663,Jeffrey,Simpson,jsimpsonie@mozilla.org,jsimpsonie,Lazz,Financial Advisor,Male,Black or African American,$646.00 ,jcb,10/2/2021,Georgia,Duluth,30096,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$539.00 ,bankcard,10/3/2021,Florida,Orlando,32891,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$787.00 ,bankcard,10/5/2021,Florida,Orlando,32891,United States
1511,Jose,Marshall,jmarshalle6@google.es,jmarshalle6,Dabtype,VP Marketing,Male,Korean,$837.00 ,jcb,10/5/2021,California,Simi Valley,93094,United States
1851,Linda,Washington,lwashingtonnm@jalbum.net,lwashingtonnm,Tazzy,Teacher,Female,White,$14.00 ,bankcard,10/7/2021,New York,Brooklyn,11210,United States
1623,Sharon,Cooper,scooperha@webnode.com,scooperha,Bubblemix,Account Representative II,Female,Black or African American,$935.00 ,jcb,10/10/2021,California,Sunnyvale,94089,United States
1095,Emily,Franklin,efranklin2m@google.co.jp,efranklin2m,Shufflester,Analyst Programmer,Female,Mexican,$140.00 ,mastercard,10/11/2021,Texas,Houston,77040,United States
